date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:43	37374/37374	---M--	200	added ('OK')	image/jpeg	etag:%223b5ee1179de753d19390f15517f47baa%22	http://www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-2.jpg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-2.jpg	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:47	30411/30411	---M--	200	added ('OK')	image/jpeg	etag:%225e41d6812a7e179ea40f10c934931541%22	http://www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-4.jpg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-4.jpg	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:48	31289/31289	---M--	200	added ('OK')	image/jpeg	etag:%220dc5251f80781d52faf1be7301d52627%22	http://www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-5.jpg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-5.jpg	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:49	27775/27775	---M--	200	added ('OK')	image/jpeg	etag:%22e37a5ac8442828059b3692690468af44%22	http://www.themenate.net/enlink-bs/dist/assets/images/others/img-1.jpg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/images/others/img-1.jpg	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:50	37878/37878	---M--	200	added ('OK')	image/jpeg	etag:%22fc6e7ff331c1ce0079ac785aab39821a%22	http://www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-6.jpg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/images/avatars/thumb-6.jpg	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:52	5404/5404	---M--	200	added ('OK')	text/javascript	etag:%228031d7f1515e2568539f65d6cbf419e7%22	http://www.themenate.net/enlink-bs/dist/assets/js/app.min.js	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/js/app.min.js	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:56:52	10675/10675	---M--	200	added ('OK')	text/javascript	etag:%228609b4e6b66d1af6f1cda1ca5ce6105b%22	http://www.themenate.net/enlink-bs/dist/assets/js/pages/dashboard-e-commerce.js	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/js/pages/dashboard-e-commerce.js	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:57:00	40060/40060	---M--	200	added ('OK')	application/font-woff	etag:%22f74d4710e283fcff1daa8e3677c7cd37%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/anticon.woff	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/anticon.woff	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:04	72104/72104	---M--	200	added ('OK')	application/octet-stream	etag:%226743afc9dce3952c7fd1d122fdf8136a%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/anticon.eot	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/anticon.eot	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:11	156721/156721	---M--	200	added ('OK')	text/javascript	etag:%22b235b564de9c2c1d61d7ef07fcf2b93b%22	http://www.themenate.net/enlink-bs/dist/assets/vendors/chartjs/Chart.min.js	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/vendors/chartjs/Chart.min.js	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:57:14	72104/72104	---M--	200	added ('OK')	application/octet-stream	etag:%226743afc9dce3952c7fd1d122fdf8136a%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/anticon.eot?	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/anticond41d.eot	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:15	187105/187105	---M--	200	added ('OK')	image/svg+xml	etag:%228ec61ad2a8064ad84e621b53f7707d4f%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/anticon.svg	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/anticon.svg	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:17	71940/71940	---M--	200	added ('OK')	application/octet-stream	etag:%22ccf574a40c18328214f462eaca5f66d9%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/anticon.ttf	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/anticon.ttf	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:18	202919/202919	---M--	200	added ('OK')	text/javascript	etag:%22a274a4e058eae2e598fa58a835b1613b%22	http://www.themenate.net/enlink-bs/dist/assets/js/vendors.min.js	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/js/vendors.min.js	(from http://www.themenate.net/enlink-bs/dist/index-e-commerce.html)
14:57:28	74680/74680	---M--	200	added ('OK')	application/octet-stream	etag:%22f861a57c52ef711cf807a3eec92c0e17%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.woff2	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.woff2	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:33	87644/87644	---M--	200	added ('OK')	application/font-woff	etag:%22457cb96b6191ed105c4fe8463957f70d%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.woff	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.woff	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
14:57:34	129734/129734	---M--	200	added ('OK')	application/octet-stream	etag:%223165b14bbf3b64fca65829ecde6b800d%22	http://www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.eot	D:/kuliah/admin/www.themenate.net/enlink-bs/dist/assets/fonts/fa-brands-400.eot	(from http://www.themenate.net/enlink-bs/dist/assets/css/app.min.css)
